emotion,eye_openness,eyebrow_distance,mouth_opening,head_tilt,mouth_width,mouth_height,eyebrow_asymmetry
focused,0.3123,0.4073,0.2524,-29.6578,0.343,0.0866,0.2292
focused,0.2725,0.4912,0.2097,-4.1379,0.3718,0.078,0.0694
focused,0.3065,0.3008,0.0865,-10.5042,0.2276,0.0197,0.0598
focused,0.3201,0.2963,0.3086,-0.8342,0.1949,0.0601,0.0045
focused,0.2814,0.329,0.2354,-1.6495,0.259,0.061,0.02
focused,0.2175,0.4306,0.1621,0.4878,0.2696,0.0437,0.0251
focused,0.3695,0.4931,0.1852,2.8098,0.3904,0.0723,0.0382
focused,0.2695,0.3487,0.172,22.4745,0.2054,0.0353,0.1094
focused,0.4296,0.4764,0.004,-16.6437,0.1874,0.0008,0.1023
focused,0.1988,0.42,0.0063,0.925,0.3071,0.0019,0.005
focused,0.3826,0.3294,0.0227,-11.8734,0.1903,0.0043,0.0802
focused,0.1492,0.4293,0.2141,6.6137,0.2575,0.0552,0.0651
focused,0.3296,0.4145,0.3551,-2.3573,0.2668,0.0947,0.0233
focused,0.323,0.4883,0.0479,4.3954,0.3018,0.0145,0.0382
focused,0.3589,0.3826,0.0359,-11.878,0.2567,0.0092,0.0972
focused,0.3951,0.4613,0.227,-6.4139,0.3602,0.0817,0.0763
focused,0.4661,0.5347,0.3893,-22.2741,0.364,0.1417,0.2105
focused,0.1549,0.2989,0.5191,-5.3633,0.2855,0.1482,0.043
focused,0.3728,0.4016,0.1571,10.5603,0.2743,0.0431,0.0848
focused,0.2177,0.3395,0.0871,7.379,0.2214,0.0193,0.0491
focused,0.3236,0.5937,0.1194,0.2987,0.3695,0.0441,0.013
focused,0.1503,0.4217,0.0221,-6.2741,0.3473,0.0077,0.0429
focused,0.2424,0.5401,0.2166,13.4538,0.4067,0.0881,0.1381
focused,0.3121,0.4435,0.1634,-0.2117,0.2187,0.0358,0.0068
focused,0.1869,0.3639,0.0268,-10.8655,0.3416,0.0092,0.0875
focused,0.1272,0.3578,0.1799,0.0616,0.364,0.0655,0.0102
focused,0.2615,0.4358,0.2222,-17.8932,0.3243,0.0721,0.1522
focused,0.3139,0.4558,0.3408,-15.667,0.2284,0.0778,0.1046
focused,0.3138,0.5125,0.1879,5.1303,0.3778,0.071,0.0525
focused,0.155,0.2972,0.091,28.603,0.2112,0.0192,0.1645
focused,0.3458,0.3286,0.2403,3.3165,0.3117,0.0749,0.0221
focused,0.2176,0.401,0.2606,-3.6126,0.3312,0.0863,0.0344
focused,0.1468,0.3059,0.1959,-10.4746,0.264,0.0517,0.0627
focused,0.3057,0.4771,0.2844,-2.8817,0.3629,0.1032,0.03
focused,0.3684,0.4588,0.3642,-1.7754,0.3312,0.1206,0.0238
focused,0.2234,0.3881,0.1614,7.0576,0.3004,0.0485,0.065
focused,0.0976,0.3706,0.2401,4.0776,0.3241,0.0778,0.0405
focused,0.2658,0.3928,0.3132,-3.645,0.2558,0.0801,0.0347
focused,0.3147,0.5094,0.1558,4.8505,0.3289,0.0513,0.0615
focused,0.3429,0.4348,0.0058,-2.7057,0.2802,0.0016,0.0131
focused,0.2284,0.3976,0.1875,-0.0688,0.3253,0.061,0.0071
focused,0.2806,0.2629,0.5694,0.6803,0.2536,0.1444,0.0092
focused,0.2408,0.3804,0.3144,12.5847,0.2895,0.091,0.1006
focused,0.2367,0.3762,0.5391,1.3968,0.3065,0.1652,0.0181
focused,0.2838,0.4278,0.1515,5.7893,0.3294,0.0499,0.0586
focused,0.1372,0.4418,0.1296,-0.327,0.2909,0.0377,0.0015
focused,0.1882,0.403,0.284,6.6123,0.3487,0.099,0.0521
focused,0.1824,0.3219,0.4484,24.4096,0.2483,0.1113,0.1547
focused,0.2812,0.3798,0.1663,8.6002,0.3023,0.0503,0.0633
focused,0.2896,0.5541,0.1427,5.0426,0.4229,0.0603,0.0509
focused,0.3269,0.34,0.2336,-28.9651,0.2229,0.0521,0.1603
focused,0.4313,0.5057,0.5949,-4.0151,0.3242,0.1928,0.0162
focused,0.2715,0.457,0.0899,-0.3862,0.3005,0.027,0.0028
focused,0.3431,0.4612,0.2465,4.1873,0.3368,0.083,0.0346
focused,0.3102,0.519,0.2138,7.12,0.3608,0.0771,0.0709
focused,0.1685,0.4299,0.1405,-5.9917,0.3799,0.0534,0.0501
focused,0.3889,0.4657,0.1962,15.114,0.2628,0.0516,0.1259
focused,0.2707,0.4278,0.0786,-9.3255,0.3295,0.0259,0.0808
focused,0.3947,0.3504,0.4505,9.1639,0.268,0.1207,0.0954
focused,0.2564,0.4456,0.245,-17.9836,0.3395,0.0832,0.1405
focused,0.2622,0.4731,0.0364,-3.5459,0.2866,0.0104,0.0124
focused,0.2745,0.4631,0.1811,0.6807,0.298,0.054,0.0115
focused,0.3869,0.5064,0.2763,6.3159,0.3883,0.1073,0.061
focused,0.3385,0.5067,0.1489,2.4749,0.3627,0.054,0.0319
focused,0.2487,0.4303,0.2168,-6.8592,0.3612,0.0783,0.0493
focused,0.3531,0.4997,0.1621,5.309,0.4149,0.0672,0.0597
focused,0.3723,0.3959,0.5136,-22.6402,0.275,0.1413,0.1591
focused,0.1066,0.3318,0.2064,32.6303,0.2529,0.0522,0.2109
focused,0.1795,0.3279,0.2405,7.5948,0.2893,0.0696,0.0678
focused,0.3701,0.4554,0.3929,1.4815,0.2608,0.1025,0.0242
focused,0.2991,0.394,0.2386,1.1033,0.3621,0.0864,0.0021
focused,0.1219,0.4401,0.2686,4.9858,0.251,0.0674,0.0186
focused,0.2773,0.3453,0.3301,12.4161,0.237,0.0782,0.0835
focused,0.1016,0.4484,0.273,-0.1394,0.3297,0.09,0.002
focused,0.2655,0.3828,0.1281,5.6024,0.2691,0.0345,0.043
focused,0.2675,0.4048,0.1016,-0.1072,0.3014,0.0306,0.0077
focused,0.2082,0.4353,0.084,-4.484,0.3725,0.0313,0.0454
focused,0.3453,0.4778,0.1657,-4.7868,0.3272,0.0542,0.0487
focused,0.2483,0.579,0.2004,3.6635,0.4605,0.0923,0.0312
focused,0.2599,0.4672,0.1462,0.0345,0.3842,0.0562,0.0133
focused,0.2697,0.447,0.0922,1.657,0.3768,0.0347,0.0144
focused,0.3367,0.5945,0.1224,-14.9764,0.4435,0.0543,0.1597
focused,0.2711,0.5403,0.1137,26.5999,0.4633,0.0527,0.2702
focused,0.2143,0.3263,0.2044,-11.4807,0.242,0.0495,0.0669
focused,0.2753,0.4526,0.0134,0.5066,0.336,0.0045,0.0072
focused,0.3775,0.469,0.0264,4.705,0.3333,0.0088,0.0487
focused,0.4017,0.4512,0.1251,-5.5945,0.2302,0.0288,0.025
focused,0.2494,0.4429,0.2104,17.9634,0.364,0.0766,0.1693
focused,0.3023,0.4291,0.2521,0.0605,0.3187,0.0803,0.0025
focused,0.1125,0.4654,0.5962,-9.0652,0.3421,0.204,0.0808
focused,0.2441,0.3165,0.2259,-14.9409,0.2839,0.0641,0.0944
focused,0.2563,0.4936,0.0961,-4.049,0.3988,0.0383,0.0436
focused,0.3178,0.2913,0.2325,-13.976,0.1934,0.045,0.0768
focused,0.2615,0.4757,0.1905,-3.6593,0.4031,0.0768,0.0382
focused,0.3455,0.4356,0.1505,-0.8781,0.2766,0.0416,0.0271
focused,0.2762,0.5114,0.2589,1.1747,0.4015,0.1039,0.0067
focused,0.4002,0.5299,0.0287,-6.537,0.2807,0.0081,0.0553
focused,0.2691,0.4389,0.1937,-2.0701,0.3234,0.0626,0.0121
focused,0.3236,0.5937,0.1194,0.2987,0.3695,0.0441,0.013
focused,0.1773,0.3081,0.4549,-9.3659,0.2995,0.1362,0.0607
focused,0.3794,0.3819,0.3076,-2.4651,0.2211,0.068,0.0024
focused,0.4484,0.4537,0.316,-4.5496,0.2348,0.0742,0.0447
focused,0.2802,0.3014,0.5228,10.8641,0.236,0.1234,0.074
focused,0.3571,0.5309,0.1902,-17.7932,0.4353,0.0828,0.155
focused,0.35,0.3337,0.1518,-0.9243,0.2404,0.0365,0.0049
focused,0.1875,0.3878,0.1335,6.1082,0.2912,0.0389,0.0633
focused,0.1622,0.3657,0.1223,-4.7022,0.317,0.0388,0.0274
focused,0.3463,0.3585,0.2074,-14.6411,0.2592,0.0538,0.1168
focused,0.3251,0.4483,0.2946,3.0647,0.3641,0.1073,0.0319
focused,0.4366,0.5264,0.0211,14.3776,0.3229,0.0068,0.1419
focused,0.1987,0.3813,0.2312,10.6051,0.3067,0.0709,0.0834
focused,0.1331,0.2723,0.2252,-12.0841,0.246,0.0554,0.113
focused,0.3098,0.2896,0.244,13.934,0.1793,0.0437,0.0907
focused,0.2342,0.3795,0.4411,40.1152,0.3367,0.1485,0.3242
focused,0.2954,0.265,0.1184,1.3643,0.2461,0.0291,0.0022
focused,0.3342,0.4227,0.1511,-8.158,0.3085,0.0466,0.0547
focused,0.2889,0.3656,0.0063,40.927,0.1803,0.0011,0.2267
focused,0.2782,0.4734,0.3493,21.0214,0.4431,0.1548,0.2141
focused,0.1861,0.454,0.3064,3.0213,0.4068,0.1246,0.0261
focused,0.3878,0.4276,0.2737,1.6109,0.3752,0.1027,0.0075
focused,0.282,0.4619,0.1832,0.4661,0.3525,0.0646,0.0126
focused,0.0347,0.3863,0.0654,33.3147,0.323,0.0211,0.2586
focused,0.4018,0.398,0.5898,-11.7492,0.2171,0.1281,0.0938
focused,0.1483,0.3648,0.2135,5.3828,0.3377,0.0721,0.0457
focused,0.1858,0.4103,0.1756,-8.9929,0.3426,0.0602,0.0649
focused,0.1792,0.543,0.0876,-4.6741,0.328,0.0287,0.0487
focused,0.362,0.5898,0.0411,-29.5526,0.4009,0.0165,0.3008
focused,0.358,0.4141,0.3279,-1.3616,0.2389,0.0783,0.0123
focused,0.239,0.5075,0.2143,-11.1475,0.3435,0.0736,0.1021
focused,0.3192,0.4797,0.1051,4.7404,0.289,0.0304,0.0412
focused,0.3295,0.4707,0.036,-3.6707,0.2786,0.01,0.0261
focused,0.2383,0.3992,0.3505,-7.0693,0.3376,0.1183,0.0558
focused,0.2333,0.5142,0.1633,-8.5162,0.3893,0.0636,0.104
focused,0.2598,0.2454,0.2299,-16.1088,0.1947,0.0448,0.1083
focused,0.3981,0.4279,0.3725,5.2905,0.1752,0.0652,0.0141
focused,0.2815,0.5382,0.0515,-3.4249,0.305,0.0157,0.0396
focused,0.2887,0.4794,0.2518,-1.2278,0.3879,0.0977,0.0019
focused,0.2862,0.4348,0.0501,-2.7607,0.2998,0.015,0.019
focused,0.2342,0.533,0.2354,21.0192,0.401,0.0944,0.211
focused,0.3789,0.4051,0.2126,1.5627,0.2074,0.0441,0.0144
focused,0.3504,0.4936,0.1812,-3.2257,0.3273,0.0593,0.0304
focused,0.2984,0.3487,0.1989,-14.0513,0.2297,0.0457,0.0873
focused,0.1553,0.5512,0.1181,16.4037,0.4133,0.0488,0.1882
focused,0.3563,0.495,0.1556,-6.3505,0.3395,0.0528,0.0645
focused,0.2183,0.5371,0.0644,-6.1821,0.3241,0.0209,0.0857
focused,0.1501,0.3629,0.4753,30.2103,0.2174,0.1033,0.18
focused,0.1605,0.4552,0.3374,8.7395,0.4863,0.1641,0.1
focused,0.3312,0.3937,0.2741,-0.3701,0.2961,0.0812,0.0115
focused,0.349,0.4951,0.5554,8.7336,0.2978,0.1654,0.0797
focused,0.0545,0.4543,0.0893,3.7364,0.3565,0.0318,0.0402
focused,0.2728,0.3754,0.1833,-5.1726,0.3136,0.0575,0.0295
focused,0.3315,0.467,0.2282,-15.0549,0.3245,0.0741,0.1322
focused,0.1458,0.3727,0.5278,6.1013,0.2896,0.1528,0.0524
focused,0.3012,0.4664,0.2019,-9.1423,0.3957,0.0799,0.081
focused,0.2393,0.5297,0.2933,-0.5655,0.4437,0.1301,0.0099
focused,0.3211,0.4792,0.0072,-4.215,0.3505,0.0025,0.0328
focused,0.3593,0.4813,0.2381,-2.9855,0.4434,0.1056,0.0219
focused,0.2787,0.5221,0.0137,-5.8365,0.3518,0.0048,0.0536
focused,0.3406,0.472,0.2175,15.243,0.302,0.0657,0.1218
focused,0.2729,0.4946,0.063,-2.6862,0.335,0.0211,0.0277
focused,0.1359,0.3866,0.3317,16.0089,0.3072,0.1019,0.1236
focused,0.4478,0.4222,0.3575,0.9785,0.2658,0.095,0.0222
focused,0.1269,0.4679,0.1373,2.0562,0.3998,0.0549,0.0105
focused,0.2442,0.4715,0.3969,9.2755,0.3903,0.1549,0.0749
focused,0.1969,0.4017,0.2982,-9.1805,0.3197,0.0953,0.0677
focused,0.25,0.4507,0.0255,-0.9468,0.2998,0.0076,0.0338
focused,0.2054,0.4186,0.1217,-8.6584,0.3309,0.0403,0.0733
focused,0.3179,0.369,0.3061,-7.7009,0.2904,0.0889,0.0469
focused,0.1261,0.3288,0.1343,-1.9147,0.2602,0.035,0.0132
focused,0.3711,0.4683,0.0991,9.4798,0.3851,0.0382,0.0764
focused,0.2435,0.4043,0.6555,18.9156,0.2684,0.1759,0.1275
focused,0.1606,0.4303,0.0773,0.2062,0.3964,0.0306,0.0022
focused,0.0617,0.3353,0.4305,13.6356,0.2686,0.1156,0.1029
focused,0.2967,0.3985,0.2334,5.5663,0.3112,0.0726,0.0307
focused,0.2934,0.441,0.1171,-5.0191,0.3163,0.037,0.0258
focused,0.0309,0.4394,0.0724,33.9896,0.354,0.0256,0.2999
focused,0.2731,0.3385,0.1427,-3.7643,0.2433,0.0347,0.0313
focused,0.1774,0.3901,0.1903,0.5287,0.3259,0.062,0.0011
focused,0.3444,0.4194,0.3393,-4.0466,0.2884,0.0979,0.0397
focused,0.3618,0.3901,0.7179,2.3327,0.2592,0.1861,0.0165
focused,0.2643,0.3547,0.0104,2.1509,0.2621,0.0027,0.0098
focused,0.2593,0.3665,0.1848,-0.9193,0.3087,0.0571,0.004
focused,0.1479,0.4638,0.1674,2.918,0.3745,0.0627,0.0349
focused,0.1202,0.2855,0.0637,3.2413,0.2742,0.0175,0.0241
focused,0.1803,0.3378,0.2755,11.4658,0.2738,0.0754,0.0565
focused,0.0497,0.48,0.2298,9.9226,0.3675,0.0844,0.0892
focused,0.3182,0.4383,0.01,12.6215,0.3124,0.0031,0.0931
focused,0.4265,0.5226,0.1358,-4.6364,0.3167,0.043,0.0556
focused,0.2517,0.3484,0.3282,15.3549,0.2371,0.0778,0.1051
focused,0.3751,0.31,0.4194,0.0738,0.171,0.0717,0.0026
focused,0.2834,0.4713,0.0484,0.1206,0.2981,0.0144,0.0086
focused,0.2731,0.4442,0.1711,-3.0446,0.3571,0.0611,0.0289
focused,0.3125,0.6062,0.1303,11.532,0.4095,0.0534,0.1402
focused,0.2318,0.3536,0.6373,10.4442,0.2777,0.177,0.0923
focused,0.1021,0.4183,0.0043,-6.1097,0.3052,0.0013,0.0432
focused,0.2525,0.4362,0.5392,-5.521,0.3471,0.1872,0.0375
focused,0.3605,0.4663,0.131,19.5805,0.3932,0.0515,0.1551
focused,0.3674,0.4982,0.1806,-14.6629,0.3363,0.0607,0.116
focused,0.1391,0.3677,0.3279,13.9896,0.2395,0.0785,0.0925
focused,0.4111,0.3667,0.2196,6.2749,0.2543,0.0558,0.0422
focused,0.1423,0.3941,0.1622,-2.5559,0.1857,0.0301,0.0095
focused,0.3597,0.5522,0.0789,-1.2106,0.3714,0.0293,0.0224
focused,0.2341,0.407,0.5064,-0.7256,0.3189,0.1615,0.0078
focused,0.3542,0.3815,0.4731,-12.6288,0.2909,0.1376,0.0956
focused,0.1663,0.3418,0.6158,-7.4425,0.2462,0.1516,0.0575
focused,0.1349,0.3499,0.1969,-1.9507,0.2647,0.0521,0.0043
focused,0.0392,0.4356,0.3688,-0.1687,0.3691,0.1362,0.0
focused,0.4227,0.5207,0.3685,-5.5845,0.264,0.0973,0.0611
focused,0.326,0.4025,0.2842,-23.2934,0.3034,0.0862,0.1839
focused,0.3385,0.4189,0.1812,-0.6331,0.3219,0.0583,0.0084
focused,0.3797,0.4676,0.1325,-6.0013,0.2817,0.0373,0.0497
focused,0.0476,0.3475,0.2117,8.7683,0.2914,0.0617,0.0573
focused,0.0768,0.3383,0.2105,0.1929,0.2794,0.0588,0.0098
focused,0.1921,0.4516,0.229,-11.185,0.4026,0.0922,0.101
focused,0.1874,0.4211,0.3732,-2.5822,0.3446,0.1286,0.0067
focused,0.3762,0.4229,0.258,-8.2937,0.3933,0.1015,0.0912
focused,0.0818,0.4362,0.2699,-0.0517,0.4396,0.1186,0.0044
focused,0.0835,0.498,0.2543,17.9582,0.3376,0.0858,0.1455
focused,0.305,0.4413,0.1878,0.0123,0.3495,0.0656,0.001
focused,0.2419,0.4163,0.0226,-2.7856,0.2622,0.0059,0.0329
focused,0.3534,0.427,0.1544,6.2371,0.3073,0.0474,0.0471
focused,0.3302,0.431,0.1898,1.9395,0.34,0.0645,0.023
focused,0.4914,0.4908,0.0549,-2.4823,0.184,0.0101,0.0222
focused,0.3224,0.4939,0.0809,-0.0086,0.3175,0.0257,0.0089
focused,0.2445,0.481,0.1238,2.6643,0.3991,0.0494,0.0374
focused,0.2725,0.3857,0.1999,-8.1003,0.3155,0.0631,0.0699
focused,0.2329,0.4783,0.1765,-7.6526,0.4054,0.0716,0.0651
focused,0.3274,0.406,0.3577,-9.6767,0.2509,0.0897,0.0886
focused,0.3218,0.3717,0.1891,-3.4979,0.3034,0.0574,0.0299
focused,0.2496,0.3767,0.2185,-14.2566,0.2896,0.0633,0.1095
focused,0.3565,0.4779,0.2363,1.6775,0.3486,0.0824,0.0228
focused,0.2897,0.5356,0.2422,14.824,0.3949,0.0957,0.1262
focused,0.2735,0.3816,0.1201,3.6508,0.2963,0.0356,0.0261
focused,0.2686,0.3191,0.2005,-18.741,0.2242,0.045,0.118
focused,0.3489,0.5259,0.1877,0.7042,0.3592,0.0674,0.0012
focused,0.1242,0.4548,0.3044,-2.8435,0.4042,0.123,0.0231
focused,0.3606,0.441,0.129,0.0087,0.2965,0.0382,0.0111
focused,0.3517,0.5054,0.2092,5.371,0.2796,0.0585,0.0618
focused,0.1376,0.2547,0.2031,-54.3134,0.1479,0.03,0.2566
focused,0.3444,0.4619,0.2844,4.0054,0.3808,0.1083,0.0356
focused,0.3517,0.4792,0.2876,8.2528,0.3604,0.1036,0.0851
focused,0.0649,0.4252,0.1466,-10.3513,0.3145,0.0461,0.0815
focused,0.3568,0.5412,0.0035,20.1666,0.3316,0.0012,0.1873
focused,0.2295,0.4899,0.3054,-0.7551,0.3581,0.1093,0.0301
focused,0.2804,0.2945,0.5191,-36.4028,0.1744,0.0905,0.1344
focused,0.2578,0.4381,0.1862,-15.4585,0.3723,0.0693,0.1287
focused,0.2572,0.4953,0.6078,-0.1075,0.3665,0.2228,0.016
focused,0.4084,0.4594,0.1589,7.7648,0.2357,0.0374,0.0481
focused,0.2488,0.2028,0.027,24.0871,0.1185,0.0032,0.0815
focused,0.3231,0.1867,0.4563,-5.6434,0.065,0.0297,0.0036
focused,0.2269,0.2521,0.0618,12.4689,0.1502,0.0093,0.0466
focused,0.2426,0.2888,0.0474,-0.3921,0.1966,0.0093,0.0069
focused,0.3674,0.3921,0.258,-7.8452,0.277,0.0715,0.0379
focused,0.1934,0.3949,0.1442,11.2595,0.3281,0.0473,0.1152
focused,0.2776,0.4234,0.1304,-1.4513,0.3435,0.0448,0.0093
focused,0.3538,0.4766,0.1733,-0.4918,0.3579,0.062,0.0022
focused,0.3976,0.4994,0.2093,-1.5154,0.3269,0.0684,0.0431
focused,0.2316,0.4463,0.0391,2.2094,0.3245,0.0127,0.0232
focused,0.1553,0.3519,0.0465,-0.7807,0.2586,0.012,0.0136
focused,0.3177,0.4399,0.1282,2.5688,0.2975,0.0381,0.0217
focused,0.2015,0.1085,0.0361,12.008,0.0771,0.0028,0.0397
focused,0.3471,0.4725,0.1243,2.8361,0.3596,0.0447,0.0382
focused,0.1346,0.2778,0.3183,7.6816,0.2395,0.0762,0.049
focused,0.2584,0.414,0.2032,-3.155,0.3643,0.074,0.0358
focused,0.1862,0.2107,0.4085,-12.8036,0.1578,0.0644,0.0578
focused,0.5058,0.5919,0.2674,3.1488,0.3693,0.0987,0.05
focused,0.3443,0.4586,0.1861,1.2624,0.3561,0.0663,0.0366
focused,0.2236,0.4514,0.2493,-10.2045,0.2827,0.0705,0.077
focused,0.4016,0.4903,0.1336,13.498,0.3209,0.0429,0.1174
focused,0.1757,0.5873,0.0986,1.4557,0.4079,0.0402,0.0122
focused,0.2989,0.3806,0.1053,2.5728,0.2921,0.0308,0.0118
focused,0.2876,0.3975,0.2194,16.9715,0.2814,0.0617,0.1353
focused,0.2571,0.3285,0.364,-6.3536,0.2395,0.0872,0.0274
focused,0.2301,0.3942,0.1163,11.0819,0.3381,0.0393,0.09
focused,0.3019,0.3283,0.8809,22.0374,0.2221,0.1956,0.1593
focused,0.3353,0.3221,0.2321,5.5611,0.2577,0.0598,0.0417
focused,0.1204,0.3765,0.5781,-4.6882,0.3011,0.174,0.0261
focused,0.1339,0.2257,0.4805,2.6482,0.2221,0.1067,0.0335
focused,0.1378,0.2955,0.4164,31.1499,0.2454,0.1022,0.1891
focused,0.2777,0.6535,0.1718,6.3135,0.4507,0.0774,0.0684
focused,0.3889,0.3809,0.14,-0.0678,0.2735,0.0383,0.0186
focused,0.3778,0.471,0.0008,10.0009,0.2581,0.0002,0.0764
focused,0.3267,0.4808,0.2083,14.6394,0.386,0.0804,0.1396
focused,0.3056,0.4255,0.2855,5.3002,0.3091,0.0882,0.043
focused,0.2323,0.385,0.0206,-4.7861,0.3412,0.007,0.0464
focused,0.2888,0.5051,0.0673,-4.193,0.3814,0.0257,0.0394
focused,0.1895,0.3876,0.3773,-27.0127,0.2222,0.0838,0.1656
focused,0.338,0.4484,0.0503,-8.9864,0.2547,0.0128,0.0804
focused,0.1599,0.3216,0.3692,-1.2855,0.281,0.1038,0.0153
focused,0.3076,0.4794,0.1798,-1.3558,0.3751,0.0674,0.0102
focused,0.3567,0.4719,0.1062,-2.9091,0.2756,0.0293,0.0312
focused,0.3138,0.4222,0.2865,-2.0766,0.3499,0.1002,0.0258
focused,0.296,0.4841,0.1547,0.4373,0.4102,0.0635,0.0041
focused,0.323,0.4159,0.2506,3.806,0.3262,0.0818,0.0403
focused,0.0951,0.4118,0.267,3.3369,0.3267,0.0872,0.0293
focused,0.2408,0.4386,0.1763,-10.429,0.3614,0.0637,0.0856
focused,0.2855,0.3577,0.2237,7.7,0.2941,0.0658,0.0516
focused,0.1781,0.4567,0.4399,11.3876,0.3964,0.1744,0.1048
focused,0.3641,0.3988,0.5056,-5.1706,0.2246,0.1136,0.0223
focused,0.3153,0.4088,0.1768,-2.3442,0.2387,0.0422,0.0093
focused,0.2897,0.4648,0.1793,-3.5179,0.3325,0.0596,0.0257
focused,0.075,0.391,0.1022,0.1889,0.1984,0.0203,0.0075
focused,0.1631,0.3257,0.1811,-6.2146,0.2441,0.0442,0.043
focused,0.3138,0.4869,0.1585,3.977,0.354,0.0561,0.0435
focused,0.2867,0.4584,0.1223,16.6216,0.3996,0.0489,0.168
focused,0.3493,0.4738,0.0195,-6.7582,0.3529,0.0069,0.0664
focused,0.2577,0.5349,0.2025,3.9783,0.3928,0.0796,0.0321
focused,0.1497,0.414,0.2358,8.3499,0.2826,0.0666,0.0675
focused,0.3265,0.4553,0.0545,3.4068,0.3366,0.0183,0.032
focused,0.2846,0.4475,0.2595,18.7868,0.345,0.0895,0.1783
focused,0.2439,0.4898,0.1687,-2.7121,0.3738,0.0631,0.0438
focused,0.226,0.3568,0.4603,14.391,0.2725,0.1255,0.1209
focused,0.2635,0.4465,0.217,2.5777,0.2921,0.0634,0.0347
focused,0.3455,0.4617,0.1175,8.8595,0.3179,0.0374,0.0813
focused,0.3331,0.4252,0.2069,5.4939,0.3427,0.0709,0.0539
focused,0.3047,0.4261,0.1481,0.8979,0.3043,0.0451,0.0103
focused,0.1756,0.4343,0.2994,-0.105,0.3802,0.1138,0.0063
focused,0.2823,0.363,0.4808,17.6749,0.2896,0.1392,0.1254
focused,0.135,0.4271,0.352,26.9062,0.3161,0.1113,0.2076
focused,0.2477,0.4555,0.3995,-1.1864,0.3517,0.1405,0.011
focused,0.2688,0.5344,0.1603,1.6879,0.3009,0.0482,0.0551
focused,0.1745,0.4168,0.2971,-0.432,0.3842,0.1141,0.0022
focused,0.2292,0.3554,0.175,-0.379,0.2655,0.0465,0.002
focused,0.1572,0.313,0.2656,14.643,0.2672,0.071,0.0969
focused,0.2128,0.3931,0.3602,9.617,0.2745,0.0989,0.0623
focused,0.0646,0.3392,0.0318,-37.8027,0.2731,0.0087,0.2511
focused,0.2819,0.3319,0.1675,5.7808,0.2806,0.047,0.039
focused,0.2518,0.3515,0.139,-3.6006,0.3057,0.0425,0.0497
focused,0.296,0.4652,0.1906,0.6998,0.3672,0.07,0.0156
focused,0.1208,0.4545,0.668,7.4142,0.3752,0.2506,0.0845
focused,0.3852,0.5714,0.1594,-7.1306,0.3266,0.0521,0.0426
focused,0.2628,0.4334,0.2493,-6.0999,0.2975,0.0742,0.0424
focused,0.2903,0.4668,0.1365,-9.5335,0.3506,0.0479,0.0848
focused,0.0419,0.418,0.2225,-11.5589,0.3229,0.0719,0.0771
focused,0.3682,0.5557,0.0093,-5.5891,0.2517,0.0023,0.0371
focused,0.2971,0.3014,0.2499,3.343,0.217,0.0542,0.0145
focused,0.1136,0.3639,0.2624,2.2037,0.3112,0.0817,0.0085
focused,0.2056,0.3321,0.1558,-6.2673,0.2442,0.038,0.0348
focused,0.2212,0.4899,0.0381,16.3427,0.3257,0.0124,0.1421
focused,0.1388,0.442,0.1322,-8.4242,0.3183,0.0421,0.0613
focused,0.2567,0.4789,0.2108,-3.9687,0.3987,0.084,0.0401
focused,0.2238,0.4859,0.1982,-3.1166,0.3208,0.0636,0.0178
focused,0.3099,0.5241,0.0372,-0.325,0.356,0.0132,0.0068
focused,0.3773,0.4873,0.2188,-8.0321,0.267,0.0584,0.0776
focused,0.3055,0.4032,0.2372,-1.0452,0.3183,0.0755,0.0097
focused,0.3007,0.4284,0.1274,2.3868,0.3632,0.0463,0.0167
focused,0.2258,0.4575,0.3469,-43.6582,0.3307,0.1147,0.352
focused,0.3817,0.4347,0.0628,-1.7179,0.1978,0.0124,0.0256
focused,0.3688,0.4117,0.1883,7.6166,0.2676,0.0504,0.0626
focused,0.2607,0.5589,0.0094,0.2251,0.4144,0.0039,0.0108
focused,0.0889,0.4906,0.097,-16.0871,0.449,0.0435,0.1417
focused,0.3342,0.5519,0.1503,-9.7638,0.3956,0.0595,0.0926
focused,0.2332,0.475,0.1707,3.39,0.3794,0.0648,0.0303
focused,0.3131,0.485,0.0924,49.7759,0.3652,0.0337,0.3638
focused,0.3463,0.3763,0.1208,-0.6936,0.1812,0.0219,0.0001
focused,0.3456,0.4587,0.039,22.8888,0.2597,0.0101,0.2063
focused,0.0849,0.3657,0.2649,8.1882,0.3732,0.0989,0.0715
focused,0.3766,0.3752,0.2912,3.162,0.2904,0.0846,0.0195
focused,0.3085,0.5901,0.0149,2.5841,0.307,0.0046,0.0507
focused,0.1686,0.2916,0.1654,18.2241,0.2453,0.0406,0.1323
focused,0.2861,0.4675,0.2191,-0.7282,0.3344,0.0733,0.0191
focused,0.4077,0.3831,0.1767,-14.4051,0.2306,0.0408,0.0981
focused,0.3316,0.4882,0.0442,8.2792,0.3026,0.0134,0.0771
focused,0.3443,0.3688,0.3454,7.8831,0.2791,0.0964,0.0607
focused,0.1572,0.4184,0.2448,-18.4999,0.3576,0.0875,0.1552
focused,0.254,0.3268,0.2343,5.7275,0.2819,0.066,0.0311
focused,0.3215,0.4453,0.3295,1.145,0.3235,0.1066,0.0034
focused,0.3714,0.5389,0.3746,1.2483,0.3843,0.1439,0.026
